TermBits,InChannels,ClassCount,WeightBits,DSPCount,LUT4,FF
5,3,10,6,0,3540,40
5,3,11,6,0,3884,40
5,3,12,6,0,4261,40
5,3,13,6,0,4720,40
5,3,14,6,0,5071,40
5,3,15,6,0,5440,40
5,4,1,6,0,516,51
5,4,2,6,0,990,51
5,4,3,6,0,1494,51
5,4,4,6,0,1921,51
5,4,5,6,0,2415,51
5,4,6,6,0,2842,51
5,4,7,6,0,3355,51
5,4,8,6,0,3932,51
5,4,9,6,0,4391,51
5,4,10,6,0,4744,51
5,4,11,6,0,5417,51
5,5,1,6,0,642,62
5,5,2,6,0,1250,62
5,5,3,6,0,1837,62
5,5,4,6,0,2419,62
5,5,5,6,0,3005,62
5,5,6,6,0,3662,62
5,5,7,6,0,4205,62
5,5,8,6,0,4862,62
5,5,9,6,0,5580,62
5,6,1,6,0,773,73
5,6,2,6,0,1490,73
5,6,3,6,0,2249,73
5,6,4,6,0,2901,73
5,6,5,6,0,3690,73
5,6,6,6,0,4452,73
5,6,7,6,0,5181,73
5,6,8,6,0,5824,73
5,7,1,6,0,924,84
5,7,2,6,0,1746,84
5,7,3,6,0,2607,84
5,7,4,6,0,3443,84
5,7,5,6,0,4385,84
5,7,6,6,0,5080,84
5,7,7,6,0,6017,84
5,8,1,6,0,1037,95
5,8,2,6,0,1994,95
5,8,3,6,0,2945,95
5,8,4,6,0,3986,95
5,8,5,6,0,4882,95
5,8,6,6,0,5986,95
5,9,1,6,0,1179,106
5,9,2,6,0,2284,106
5,9,3,6,0,3444,106
5,9,4,6,0,4424,106
5,9,5,6,0,5717,106
5,10,1,6,0,1310,117
5,10,2,6,0,2548,117
5,10,3,6,0,3817,117
5,10,4,6,0,5074,117
5,10,5,6,0,6247,117
5,11,1,6,0,1425,128
5,11,2,6,0,2786,128
5,11,3,6,0,4097,128
5,11,4,6,0,5616,128
5,12,1,6,0,1580,139
5,12,2,6,0,3082,139
5,12,3,6,0,4491,139
5,12,4,6,0,5962,139
5,13,1,6,0,1712,150
5,13,2,6,0,3334,150
5,13,3,6,0,4909,150
5,13,4,6,0,6440,150
5,14,1,6,0,1840,161
5,14,2,6,0,3568,161
5,14,3,6,0,5318,161
5,15,1,6,0,1980,172
5,15,2,6,0,3848,172
5,15,3,6,0,5727,172
5,16,1,6,0,2153,183
5,16,2,6,0,4196,183
5,16,3,6,0,6086,183
5,17,1,6,0,2232,194
5,17,2,6,0,4346,194
5,17,3,6,0,6363,194
5,18,1,6,0,2389,205
5,18,2,6,0,4592,205
5,18,3,6,0,6808,205
5,19,1,6,0,2506,216
5,19,2,6,0,4800,216
5,19,3,6,0,7166,216
5,20,1,6,0,2658,227
5,20,2,6,0,5133,227
5,20,3,6,0,7669,227
5,21,1,6,0,2772,238
5,21,2,6,0,5354,238
5,22,1,6,0,2906,249
5,22,2,6,0,5606,249
5,23,1,6,0,3084,260
5,23,2,6,0,5946,260
5,24,1,6,0,3169,271
5,24,2,6,0,6115,271
5,25,1,6,0,3312,282
5,25,2,6,0,6391,282
5,26,1,6,0,3465,293
5,26,2,6,0,6703,293
5,27,1,6,0,3576,304
5,27,2,6,0,6899,304
5,28,1,6,0,3696,315
5,28,2,6,0,7129,315
5,29,1,6,0,3897,326
5,29,2,6,0,7483,326
5,30,1,6,0,3977,337
5,30,2,6,0,7671,337
5,31,1,6,0,4129,348
5,31,2,6,0,7965,348
5,32,1,6,0,4258,359
5,32,2,6,0,8203,359
5,1,1,7,0,139,18
5,1,2,7,0,280,18
5,1,3,7,0,416,18
5,1,4,7,0,558,18
5,1,5,7,0,683,18
5,1,6,7,0,812,18
5,1,7,7,0,949,18
5,1,8,7,0,1075,18
5,1,9,7,0,1297,18
5,1,10,7,0,1370,18
5,1,11,7,0,1477,18
5,1,12,7,0,1601,18
5,1,13,7,0,1762,18
5,1,14,7,0,1943,18
5,1,15,7,0,2075,18
5,1,16,7,0,2172,18
5,1,17,7,0,2315,18
5,1,18,7,0,2440,18
5,1,19,7,0,2504,18
5,1,20,7,0,2646,18
5,1,21,7,0,2824,18
5,1,22,7,0,2884,18
5,1,23,7,0,3087,18
5,1,24,7,0,3141,18
5,1,25,7,0,3445,18
5,1,26,7,0,3416,18
5,1,27,7,0,3714,18
5,1,28,7,0,3674,18
5,1,29,7,0,3963,18
5,1,30,7,0,3939,18
5,1,31,7,0,4140,18
5,1,32,7,0,4201,18
5,2,1,7,0,283,29
5,2,2,7,0,563,29
5,2,3,7,0,836,29
5,2,4,7,0,1090,29
5,2,5,7,0,1386,29
5,2,6,7,0,1581,29
5,2,7,7,0,1866,29
5,2,8,7,0,2145,29
5,2,9,7,0,2455,29
5,2,10,7,0,2635,29
5,2,11,7,0,2879,29
5,2,12,7,0,3177,29
5,2,13,7,0,3365,29
5,2,14,7,0,3794,29
5,2,15,7,0,3968,29
5,2,16,7,0,4430,29
5,2,17,7,0,4391,29
5,2,18,7,0,4799,29
5,2,19,7,0,4918,29
5,2,20,7,0,5286,29
5,3,1,7,0,425,40
5,3,2,7,0,832,40
5,3,3,7,0,1241,40
5,3,4,7,0,1643,40
5,3,5,7,0,2010,40
5,3,6,7,0,2394,40
5,3,7,7,0,2799,40
5,3,8,7,0,3218,40
5,3,9,7,0,3616,40
5,3,10,7,0,4154,40
5,3,11,7,0,4406,40
5,3,12,7,0,4878,40
5,3,13,7,0,5090,40
5,3,14,7,0,5469,40
5,4,1,7,0,576,51
5,4,2,7,0,1140,51
5,4,3,7,0,1696,51
5,4,4,7,0,2214,51
5,4,5,7,0,2737,51
5,4,6,7,0,3330,51
5,4,7,7,0,3848,51
5,4,8,7,0,4423,51
5,4,9,7,0,4962,51
5,4,10,7,0,5458,51
5,5,1,7,0,734,62
5,5,2,7,0,1448,62
5,5,3,7,0,2141,62
5,5,4,7,0,2760,62
5,5,5,7,0,3472,62
5,5,6,7,0,4186,62
5,5,7,7,0,4845,62
5,5,8,7,0,5441,62
5,6,1,7,0,868,73
5,6,2,7,0,1692,73
5,6,3,7,0,2511,73
5,6,4,7,0,3318,73
5,6,5,7,0,4272,73
5,6,6,7,0,4964,73
5,6,7,7,0,5856,73
5,7,1,7,0,1038,84
5,7,2,7,0,2002,84
5,7,3,7,0,3001,84
5,7,4,7,0,4000,84
5,7,5,7,0,4957,84
5,7,6,7,0,5856,84
5,8,1,7,0,1171,95
5,8,2,7,0,2272,95
5,8,3,7,0,3423,95
5,8,4,7,0,4531,95
5,8,5,7,0,5634,95
5,9,1,7,0,1327,106
5,9,2,7,0,2598,106
5,9,3,7,0,3787,106
5,9,4,7,0,5093,106
5,9,5,7,0,6339,106
5,10,1,7,0,1498,117
5,10,2,7,0,2908,117
5,10,3,7,0,4331,117
5,10,4,7,0,5715,117
5,11,1,7,0,1638,128
5,11,2,7,0,3170,128
5,11,3,7,0,4776,128
5,11,4,7,0,6217,128
5,12,1,7,0,1824,139
5,12,2,7,0,3446,139
5,12,3,7,0,5122,139
5,12,4,7,0,6775,139
5,13,1,7,0,1929,150
5,13,2,7,0,3750,150
5,13,3,7,0,5534,150
5,14,1,7,0,2101,161
5,14,2,7,0,4070,161
5,14,3,7,0,6030,161
5,15,1,7,0,2217,172
5,15,2,7,0,4358,172
5,15,3,7,0,6472,172
5,16,1,7,0,2424,183
5,16,2,7,0,4670,183
5,16,3,7,0,6915,183
5,17,1,7,0,2540,194
5,17,2,7,0,4964,194
5,17,3,7,0,7303,194
5,18,1,7,0,2688,205
5,18,2,7,0,5228,205
5,18,3,7,0,7751,205
5,19,1,7,0,2822,216
5,19,2,7,0,5464,216
5,20,1,7,0,3025,227
5,20,2,7,0,5861,227
5,21,1,7,0,3165,238
5,21,2,7,0,6180,238
5,22,1,7,0,3300,249
5,22,2,7,0,6400,249
5,23,1,7,0,3498,260
5,23,2,7,0,6724,260
5,24,1,7,0,3605,271
5,24,2,7,0,6977,271
5,25,1,7,0,3749,282
5,25,2,7,0,7267,282
5,26,1,7,0,3944,293
5,26,2,7,0,7603,293
5,27,1,7,0,4048,304
5,27,2,7,0,7845,304
5,28,1,7,0,4211,315
5,28,2,7,0,8161,315
5,29,1,7,0,4400,326
5,29,2,7,0,8473,326
5,30,1,7,0,4518,337
5,30,2,7,0,8755,337
5,31,1,7,0,4665,348
5,31,2,7,0,9039,348
5,32,1,7,0,4829,359
5,32,2,7,0,9403,359
5,1,1,8,0,151,18
5,1,2,8,0,314,18
5,1,3,8,0,483,18
5,1,4,8,0,619,18
5,1,5,8,0,780,18
5,1,6,8,0,904,18
5,1,7,8,0,1064,18
5,1,8,8,0,1206,18
5,1,9,8,0,1418,18
5,1,10,8,0,1564,18
5,1,11,8,0,1658,18
5,1,12,8,0,1798,18
5,1,13,8,0,1924,18
5,1,14,8,0,2173,18
5,1,15,8,0,2217,18
5,1,16,8,0,2355,18
5,1,17,8,0,2510,18
5,1,18,8,0,2646,18
5,1,19,8,0,2798,18
5,1,20,8,0,3035,18
5,1,21,8,0,3191,18
5,1,22,8,0,3334,18
5,1,23,8,0,3489,18
5,1,24,8,0,3800,18
5,1,25,8,0,3682,18
5,1,26,8,0,3818,18
5,1,27,8,0,3970,18
5,1,28,8,0,4107,18
5,1,29,8,0,4266,18
5,1,30,8,0,4403,18
5,1,31,8,0,4620,18
5,1,32,8,0,4696,18
5,2,1,8,0,315,29
5,2,2,8,0,615,29
5,2,3,8,0,942,29
5,2,4,8,0,1223,29
5,2,5,8,0,1538,29
5,2,6,8,0,1787,29
5,2,7,8,0,2149,29
5,2,8,8,0,2396,29
5,2,9,8,0,2720,29
5,2,10,8,0,2899,29
5,2,11,8,0,3379,29
5,2,12,8,0,3518,29
5,2,13,8,0,4034,29
5,2,14,8,0,4234,29
5,2,15,8,0,4440,29
5,2,16,8,0,4917,29
5,2,17,8,0,5079,29
5,2,18,8,0,5455,29
5,3,1,8,0,483,40
5,3,2,8,0,934,40
5,3,3,8,0,1410,40
5,3,4,8,0,1796,40
5,3,5,8,0,2272,40
5,3,6,8,0,2684,40
5,3,7,8,0,3138,40
5,3,8,8,0,3573,40
5,3,9,8,0,3989,40
5,3,10,8,0,4528,40
5,3,11,8,0,4994,40
5,3,12,8,0,5327,40
5,4,1,8,0,643,51
5,4,2,8,0,1266,51
5,4,3,8,0,1904,51
5,4,4,8,0,2467,51
5,4,5,8,0,3124,51
5,4,6,8,0,3716,51
5,4,7,8,0,4264,51
5,4,8,8,0,5002,51
5,4,9,8,0,5497,51
5,5,1,8,0,817,62
5,5,2,8,0,1594,62
5,5,3,8,0,2394,62
5,5,4,8,0,3185,62
5,5,5,8,0,3899,62
5,5,6,8,0,4674,62
5,5,7,8,0,5415,62
5,6,1,8,0,971,73
5,6,2,8,0,1884,73
5,6,3,8,0,2824,73
5,6,4,8,0,3799,73
5,6,5,8,0,4669,73
5,6,6,8,0,5578,73
5,7,1,8,0,1149,84
5,7,2,8,0,2242,84
5,7,3,8,0,3323,84
5,7,4,8,0,4441,84
5,7,5,8,0,5484,84
5,8,1,8,0,1293,95
5,8,2,8,0,2538,95
5,8,3,8,0,3781,95
5,8,4,8,0,5116,95
5,8,5,8,0,6426,95
5,9,1,8,0,1486,106
5,9,2,8,0,2900,106
5,9,3,8,0,4298,106
5,9,4,8,0,5714,106
5,10,1,8,0,1668,117
5,10,2,8,0,3242,117
5,10,3,8,0,4809,117
5,10,4,8,0,6364,117
5,11,1,8,0,1806,128
5,11,2,8,0,3530,128
5,11,3,8,0,5284,128
5,12,1,8,0,1986,139
5,12,2,8,0,3848,139
5,12,3,8,0,5711,139
5,13,1,8,0,2132,150
5,13,2,8,0,4178,150
5,13,3,8,0,6192,150
5,14,1,8,0,2334,161
5,14,2,8,0,4558,161
5,14,3,8,0,6688,161
5,15,1,8,0,2518,172
5,15,2,8,0,4874,172
5,15,3,8,0,7253,172
5,16,1,8,0,2675,183
5,16,2,8,0,5176,183
5,16,3,8,0,7780,183
5,17,1,8,0,2826,194
5,17,2,8,0,5496,194
5,18,1,8,0,2979,205
5,18,2,8,0,5774,205
5,19,1,8,0,3166,216
5,19,2,8,0,6092,216
5,20,1,8,0,3368,227
5,20,2,8,0,6541,227
5,21,1,8,0,3500,238
5,21,2,8,0,6842,238
5,22,1,8,0,3669,249
5,22,2,8,0,7134,249
5,23,1,8,0,3875,260
5,23,2,8,0,7556,260
5,24,1,8,0,4005,271
5,24,2,8,0,7819,271
5,25,1,8,0,4173,282
5,25,2,8,0,8105,282
5,26,1,8,0,4394,293
5,26,2,8,0,8477,293
5,27,1,8,0,4505,304
5,27,2,8,0,8749,304
5,28,1,8,0,4668,315
5,28,2,8,0,9091,315
5,29,1,8,0,4881,326
5,29,2,8,0,9471,326
5,30,1,8,0,5018,337
5,30,2,8,0,9757,337
5,31,1,8,0,5234,348
5,31,2,8,0,10177,348
5,32,1,8,0,5361,359
6,1,1,2,0,52,20
6,1,2,2,0,94,20
6,1,3,2,0,137,20
6,1,4,2,0,170,20
6,1,5,2,0,214,20
6,1,6,2,0,244,20
6,1,7,2,0,290,20
6,1,8,2,0,323,20
6,1,9,2,0,367,20
6,1,10,2,0,398,20
6,1,11,2,0,438,20
6,1,12,2,0,469,20
6,1,13,2,0,520,20
6,1,14,2,0,551,20
6,1,15,2,0,596,20
6,1,16,2,0,628,20
6,1,17,2,0,672,20
6,1,18,2,0,702,20
6,1,19,2,0,743,20
6,1,20,2,0,774,20
6,1,21,2,0,814,20
6,1,22,2,0,846,20
6,1,23,2,0,885,20
6,1,24,2,0,917,20
6,1,25,2,0,976,20
6,1,26,2,0,1006,20
6,1,27,2,0,1047,20
6,1,28,2,0,1078,20
6,1,29,2,0,1126,20
6,1,30,2,0,1157,20
6,1,31,2,0,1201,20
6,1,32,2,0,1233,20
6,2,1,2,0,99,33
6,2,2,2,0,172,33
6,2,3,2,0,246,33
6,2,4,2,0,310,33
6,2,5,2,0,385,33
6,2,6,2,0,446,33
6,2,7,2,0,523,33
6,2,8,2,0,587,33
6,2,9,2,0,662,33
6,2,10,2,0,724,33
6,2,11,2,0,795,33
6,2,12,2,0,857,33
6,2,13,2,0,939,33
6,2,14,2,0,1001,33
6,2,15,2,0,1077,33
6,2,16,2,0,1140,33
6,2,17,2,0,1215,33
6,2,18,2,0,1276,33
6,2,19,2,0,1348,33
6,2,20,2,0,1410,33
6,2,21,2,0,1481,33
6,2,22,2,0,1544,33
6,2,23,2,0,1614,33
6,2,24,2,0,1677,33
6,2,25,2,0,1767,33
6,2,26,2,0,1828,33
6,2,27,2,0,1900,33
6,2,28,2,0,1962,33
6,2,29,2,0,2041,33
6,2,30,2,0,2103,33
6,2,31,2,0,2178,33
6,2,32,2,0,2241,33
6,3,1,2,0,150,46
6,3,2,2,0,260,46
6,3,3,2,0,370,46
6,3,4,2,0,475,46
6,3,5,2,0,583,46
6,3,6,2,0,687,46
6,3,7,2,0,804,46
6,3,8,2,0,898,46
6,3,9,2,0,1019,46
6,3,10,2,0,1109,46
6,3,11,2,0,1217,46
6,3,12,2,0,1327,46
6,3,13,2,0,1448,46
6,3,14,2,0,1548,46
6,3,15,2,0,1646,46
6,3,16,2,0,1747,46
6,3,17,2,0,1876,46
6,3,18,2,0,1956,46
6,3,19,2,0,2084,46
6,3,20,2,0,2164,46
6,3,21,2,0,2272,46
6,3,22,2,0,2372,46
6,3,23,2,0,2480,46
6,3,24,2,0,2579,46
6,3,25,2,0,2732,46
6,3,26,2,0,2830,46
6,3,27,2,0,2941,46
6,3,28,2,0,3013,46
6,3,29,2,0,3129,46
6,3,30,2,0,3257,46
6,3,31,2,0,3371,46
6,3,32,2,0,3439,46
6,4,1,2,0,206,59
6,4,2,2,0,358,59
6,4,3,2,0,511,59
6,4,4,2,0,653,59
6,4,5,2,0,807,59
6,4,6,2,0,946,59
6,4,7,2,0,1102,59
6,4,8,2,0,1244,59
6,4,9,2,0,1398,59
6,4,10,2,0,1538,59
6,4,11,2,0,1688,59
6,4,12,2,0,1828,59
6,4,13,2,0,2015,59
6,4,14,2,0,2157,59
6,4,15,2,0,2314,59
6,4,16,2,0,2457,59
6,4,17,2,0,2613,59
6,4,18,2,0,2754,59
6,4,19,2,0,2907,59
6,4,20,2,0,3049,59
6,4,21,2,0,3201,59
6,4,22,2,0,3344,59
6,4,23,2,0,3495,59
6,4,24,2,0,3638,59
6,4,25,2,0,3759,59
6,4,26,2,0,3950,59
6,4,27,2,0,4103,59
6,4,28,2,0,4245,59
6,4,29,2,0,4406,59
6,4,30,2,0,4547,59
6,4,31,2,0,4703,59
6,4,32,2,0,4846,59
6,5,1,2,0,255,72
6,5,2,2,0,441,72
6,5,3,2,0,628,72
6,5,4,2,0,804,72
6,5,5,2,0,992,72
6,5,6,2,0,1171,72
6,5,7,2,0,1362,72
6,5,8,2,0,1539,72
6,5,9,2,0,1719,72
6,5,10,2,0,1903,72
6,5,11,2,0,2088,72
6,5,12,2,0,2263,72
6,5,13,2,0,2446,72
6,5,14,2,0,2620,72
6,5,15,2,0,2809,72
6,5,16,2,0,2984,72
6,5,17,2,0,3172,72
6,5,18,2,0,3363,72
6,5,19,2,0,3549,72
6,5,20,2,0,3704,72
6,5,21,2,0,3888,72
6,5,22,2,0,4063,72
6,5,23,2,0,4246,72
6,5,24,2,0,4445,72
6,5,25,2,0,4649,72
6,5,26,2,0,4823,72
6,5,27,2,0,5009,72
6,5,28,2,0,5184,72
6,5,29,2,0,5378,72
6,6,1,2,0,309,85
6,6,2,2,0,534,85
6,6,3,2,0,757,85
6,6,4,2,0,971,85
6,6,5,2,0,1197,85
6,6,6,2,0,1408,85
6,6,7,2,0,1636,85
6,6,8,2,0,1858,85
6,6,9,2,0,2076,85
6,6,10,2,0,2298,85
6,6,11,2,0,2521,85
6,6,12,2,0,2746,85
6,6,13,2,0,2981,85
6,6,14,2,0,3195,85
6,6,15,2,0,3424,85
6,6,16,2,0,3639,85
6,6,17,2,0,3867,85
6,6,18,2,0,4080,85
6,6,19,2,0,4305,85
6,6,20,2,0,4519,85
6,6,21,2,0,4722,85
6,6,22,2,0,4958,85
6,6,23,2,0,5181,85
6,6,24,2,0,5396,85
6,7,1,2,0,366,98
6,7,2,2,0,633,98
6,7,3,2,0,898,98
6,7,4,2,0,1154,98
6,7,5,2,0,1417,98
6,7,6,2,0,1681,98
6,7,7,2,0,1938,98
6,7,8,2,0,2209,98
6,7,9,2,0,2469,98
6,7,10,2,0,2723,98
6,7,11,2,0,2998,98
6,7,12,2,0,3253,98
6,7,13,2,0,3502,98
6,7,14,2,0,3755,98
6,7,15,2,0,4053,98
6,7,16,2,0,4310,98
6,7,17,2,0,4562,98
6,7,18,2,0,4815,98
6,7,19,2,0,5099,98
6,7,20,2,0,5314,98
6,8,1,2,0,422,111
6,8,2,2,0,730,111
6,8,3,2,0,1043,111
6,8,4,2,0,1346,111
6,8,5,2,0,1654,111
6,8,6,2,0,1956,111
6,8,7,2,0,2263,111
6,8,8,2,0,2562,111
6,8,9,2,0,2901,111
6,8,10,2,0,3202,111
6,8,11,2,0,3513,111
6,8,12,2,0,3813,111
6,8,13,2,0,4135,111
6,8,14,2,0,4435,111
6,8,15,2,0,4751,111
6,8,16,2,0,5052,111
6,8,17,2,0,5367,111
6,9,1,2,0,475,124
6,9,2,2,0,825,124
6,9,3,2,0,1163,124
6,9,4,2,0,1513,124
6,9,5,2,0,1854,124
6,9,6,2,0,2199,124
6,9,7,2,0,2551,124
6,9,8,2,0,2858,124
6,9,9,2,0,3268,124
6,9,10,2,0,3547,124
6,9,11,2,0,3924,124
6,9,12,2,0,4296,124
6,9,13,2,0,4657,124
6,9,14,2,0,4954,124
6,9,15,2,0,5351,124
6,10,1,2,0,536,137
6,10,2,2,0,928,137
6,10,3,2,0,1322,137
6,10,4,2,0,1700,137
6,10,5,2,0,2094,137
6,10,6,2,0,2484,137
6,10,7,2,0,2868,137
6,10,8,2,0,3249,137
6,10,9,2,0,3652,137
6,10,10,2,0,4022,137
6,10,11,2,0,4434,137
6,10,12,2,0,4815,137
6,10,13,2,0,5205,137
6,10,14,2,0,5599,137
6,11,1,2,0,589,150
6,11,2,2,0,1015,150
6,11,3,2,0,1459,150
6,11,4,2,0,1890,150
6,11,5,2,0,2309,150
6,11,6,2,0,2721,150
6,11,7,2,0,3141,150
6,11,8,2,0,3592,150
6,11,9,2,0,4026,150
6,11,10,2,0,4407,150
6,11,11,2,0,4889,150
6,11,12,2,0,5297,150
6,12,1,2,0,641,163
6,12,2,2,0,1111,163
6,12,3,2,0,1583,163
6,12,4,2,0,2042,163
6,12,5,2,0,2529,163
6,12,6,2,0,2982,163
6,12,7,2,0,3444,163
6,12,8,2,0,3918,163
6,12,9,2,0,4374,163
6,12,10,2,0,4831,163
6,12,11,2,0,5299,163
6,13,1,2,0,694,176
6,13,2,2,0,1205,176
6,13,3,2,0,1720,176
6,13,4,2,0,2216,176
6,13,5,2,0,2718,176
6,13,6,2,0,3212,176
6,13,7,2,0,3725,176
6,13,8,2,0,4219,176
6,13,9,2,0,4732,176
6,13,10,2,0,5227,176
6,13,11,2,0,5732,176
6,14,1,2,0,757,189
6,14,2,2,0,1316,189
6,14,3,2,0,1875,189
6,14,4,2,0,2418,189
6,14,5,2,0,2989,189
6,14,6,2,0,3534,189
6,14,7,2,0,4083,189
6,14,8,2,0,4645,189
6,14,9,2,0,5205,189
6,14,10,2,0,5752,189
6,15,1,2,0,802,202
6,15,2,2,0,1384,202
6,15,3,2,0,1974,202
6,15,4,2,0,2549,202
6,15,5,2,0,3137,202
6,15,6,2,0,3710,202
6,15,7,2,0,4299,202
6,15,8,2,0,4874,202
6,15,9,2,0,5463,202
6,16,1,2,0,860,215
6,16,2,2,0,1488,215
6,16,3,2,0,2126,215
6,16,4,2,0,2742,215
6,16,5,2,0,3366,215
6,16,6,2,0,3998,215
6,16,7,2,0,4634,215
6,16,8,2,0,5254,215
6,16,9,2,0,5861,215
6,17,1,2,0,918,228
6,17,2,2,0,1588,228
6,17,3,2,0,2264,228
6,17,4,2,0,2925,228
6,17,5,2,0,3600,228
6,17,6,2,0,4258,228
6,17,7,2,0,4936,228
6,17,8,2,0,5596,228
6,18,1,2,0,962,241
6,18,2,2,0,1667,241
6,18,3,2,0,2399,241
6,18,4,2,0,3068,241
6,18,5,2,0,3770,241
6,18,6,2,0,4447,241
6,18,7,2,0,5175,241
6,18,8,2,0,5922,241
6,19,1,2,0,1012,254
6,19,2,2,0,1762,254
6,19,3,2,0,2531,254
6,19,4,2,0,3235,254
6,19,5,2,0,3986,254
6,19,6,2,0,4709,254
6,19,7,2,0,5511,254
6,20,1,2,0,1084,267
6,20,2,2,0,1891,267
6,20,3,2,0,2692,267
6,20,4,2,0,3472,267
6,20,5,2,0,4276,267
6,20,6,2,0,5030,267
6,20,7,2,0,5857,267
6,21,1,2,0,1139,280
6,21,2,2,0,1970,280
6,21,3,2,0,2803,280
6,21,4,2,0,3619,280
6,21,5,2,0,4452,280
6,21,6,2,0,5268,280
6,21,7,2,0,6026,280
6,22,1,2,0,1197,293
6,22,2,2,0,2074,293
6,22,3,2,0,2951,293
6,22,4,2,0,3816,293
6,22,5,2,0,4696,293
6,22,6,2,0,5558,293
6,23,1,2,0,1252,306
6,23,2,2,0,2168,306
6,23,3,2,0,3074,306
6,23,4,2,0,3984,306
6,23,5,2,0,4911,306
6,23,6,2,0,5813,306
6,24,1,2,0,1301,319
6,24,2,2,0,2251,319
6,24,3,2,0,3200,319
6,24,4,2,0,4142,319
6,24,5,2,0,5107,319
6,24,6,2,0,6039,319
6,25,1,2,0,1361,332
6,25,2,2,0,2359,332
6,25,3,2,0,3364,332
6,25,4,2,0,4351,332
6,25,5,2,0,5351,332
6,26,1,2,0,1418,345
6,26,2,2,0,2455,345
6,26,3,2,0,3493,345
6,26,4,2,0,4518,345
6,26,5,2,0,5557,345
6,27,1,2,0,1463,358
6,27,2,2,0,2534,358
6,27,3,2,0,3598,358
6,27,4,2,0,4662,358
6,27,5,2,0,5735,358
6,28,1,2,0,1511,371
6,28,2,2,0,2618,371
6,28,3,2,0,3711,371
6,28,4,2,0,4799,371
6,28,5,2,0,5922,371
6,29,1,2,0,1593,384
6,29,2,2,0,2762,384
6,29,3,2,0,3936,384
6,29,4,2,0,5094,384
6,29,5,2,0,6264,384
6,30,1,2,0,1637,397
6,30,2,2,0,2837,397
6,30,3,2,0,4036,397
6,30,4,2,0,5223,397
6,30,5,2,0,6423,397
6,31,1,2,0,1687,410
6,31,2,2,0,2909,410
6,31,3,2,0,4133,410
6,31,4,2,0,5346,410
6,32,1,2,0,1749,423
6,32,2,2,0,3021,423
6,32,3,2,0,4318,423
6,32,4,2,0,5572,423
6,1,1,3,0,72,20
6,1,2,3,0,136,20
6,1,3,3,0,201,20
6,1,4,3,0,255,20
6,1,5,3,0,321,20
6,1,6,3,0,378,20
6,1,7,3,0,447,20
6,1,8,3,0,502,20
6,1,9,3,0,569,20
6,1,10,3,0,612,20
6,1,11,3,0,685,20
6,1,12,3,0,726,20
6,1,13,3,0,812,20
6,1,14,3,0,865,20
6,1,15,3,0,933,20
6,1,16,3,0,987,20
6,1,17,3,0,1054,20
6,1,18,3,0,1088,20
6,1,19,3,0,1151,20
6,1,20,3,0,1223,20
6,1,21,3,0,1286,20
6,1,22,3,0,1318,20
6,1,23,3,0,1379,20
6,1,24,3,0,1432,20
6,1,25,3,0,1513,20
6,1,26,3,0,1564,20
6,1,27,3,0,1627,20
6,1,28,3,0,1679,20
6,1,29,3,0,1750,20
6,1,30,3,0,1831,20
6,1,31,3,0,1867,20
6,1,32,3,0,1920,20
6,2,1,3,0,142,33
6,2,2,3,0,264,33
6,2,3,3,0,380,33
6,2,4,3,0,496,33
6,2,5,3,0,614,33
6,2,6,3,0,726,33
6,2,7,3,0,844,33
6,2,8,3,0,961,33
6,2,9,3,0,1066,33
6,2,10,3,0,1172,33
6,2,11,3,0,1289,33
6,2,12,3,0,1395,33
6,2,13,3,0,1523,33
6,2,14,3,0,1657,33
6,2,15,3,0,1766,33
6,2,16,3,0,1874,33
6,2,17,3,0,1962,33
6,2,18,3,0,2120,33
6,2,19,3,0,2240,33
6,2,20,3,0,2288,33
6,2,21,3,0,2425,33
6,2,22,3,0,2510,33
6,2,23,3,0,2648,33
6,2,24,3,0,2779,33
6,2,25,3,0,2891,33
6,2,26,3,0,2996,33
6,2,27,3,0,3087,33
6,2,28,3,0,3220,33
6,2,29,3,0,3404,33
6,2,30,3,0,3451,33
6,2,31,3,0,3572,33
6,2,32,3,0,3679,33
6,3,1,3,0,213,46
6,3,2,3,0,396,46
6,3,3,3,0,568,46
6,3,4,3,0,746,46
6,3,5,3,0,927,46
6,3,6,3,0,1093,46
6,3,7,3,0,1264,46
6,3,8,3,0,1446,46
6,3,9,3,0,1603,46
6,3,10,3,0,1756,46
6,3,11,3,0,1953,46
6,3,12,3,0,2106,46
6,3,13,3,0,2331,46
6,3,14,3,0,2469,46
6,3,15,3,0,2636,46
6,3,16,3,0,2833,46
6,3,17,3,0,2997,46
6,3,18,3,0,3143,46
6,3,19,3,0,3376,46
6,3,20,3,0,3503,46
6,3,21,3,0,3637,46
6,3,22,3,0,3823,46
6,3,23,3,0,4020,46
6,3,24,3,0,4233,46
6,3,25,3,0,4381,46
6,3,26,3,0,4544,46
6,3,27,3,0,4722,46
6,3,28,3,0,4859,46
6,3,29,3,0,5072,46
6,3,30,3,0,5235,46
6,3,31,3,0,5477,46
6,4,1,3,0,294,59
6,4,2,3,0,534,59
6,4,3,3,0,786,59
6,4,4,3,0,1011,59
6,4,5,3,0,1261,59
6,4,6,3,0,1496,59
6,4,7,3,0,1738,59
6,4,8,3,0,1970,59
6,4,9,3,0,2225,59
6,4,10,3,0,2436,59
6,4,11,3,0,2688,59
6,4,12,3,0,2894,59
6,4,13,3,0,3184,59
